,generation,total_popsize,best_fitness,contributor_spops
220,220,844,-3214.060209334788,"[0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.04339328299867229, 0.0449228846747451, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
221,221,1250,-3213.773116925384,"[0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04339167427334422, 0.04495023300532222, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
222,222,1250,-3213.5361323700663,"[0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.04339070300594278, 0.044966744551146715, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
223,223,1250,-3206.558887211125,"[0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.04286961497235468, 0.05382524112214437, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
224,224,1250,-3211.3760814452553,"[0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.04313042161001525, 0.049391528281914746, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
225,225,1250,-3206.660245156222,"[0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.0431742101335445, 0.04864712338191745, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
226,226,1250,-3236.1635086254546,"[0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.04295722474177863, 0.05233587504193727, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
227,227,1250,-3204.705939429488,"[0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.04308803083918972, 0.05011217138594876, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
228,228,1250,-3242.748405443711,"[0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.04306062242676796, 0.050578114397118526, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
229,229,1250,-3231.1941944495593,"[0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.04310934098178587, 0.049749898961814115, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
230,230,798,-3225.7919836244564,"[0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.041313133410155155, 0.04767673202736238, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
231,231,1250,-3208.718862451345,"[0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.041306637901720046, 0.04778715567075918, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
232,232,1250,-3229.598599936575,"[0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.04077847994456609, 0.05676584094237647, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
233,233,1250,-3226.2291854009727,"[0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.040906260109583564, 0.05459357813707953, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
234,234,1250,-3222.9360103236904,"[0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.040843756357644076, 0.05565614192005076, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
235,235,1250,-3225.7244903704554,"[0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.04080753309950906, 0.05627193730834608, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
236,236,1250,-3239.999377986903,"[0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.040808907871525454, 0.05624856618406731, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
237,237,1250,-3231.27964387308,"[0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.04082620293818691, 0.05595455005082254, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
238,238,1250,-3253.1199020992603,"[0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.04081186472411787, 0.056198299689996165, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
239,239,1250,-3225.8022239619136,"[0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.04081903383115239, 0.056076424870409355, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
240,240,854,-3237.2640884351904,"[0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.0391702499791736, 0.05410575035404877, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
241,241,1250,-3236.014875950747,"[0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.03916987268535656, 0.0541121643489386, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
242,242,1250,-3235.5677293120375,"[0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.03909254035823145, 0.05542681391006535, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
243,243,1250,-3227.0499450395077,"[0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.03906229636706487, 0.05594096175989727, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
244,244,1250,-3235.1828505872236,"[0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.03904528267049236, 0.05623019460163001, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
245,245,1250,-3206.5878010541637,"[0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.03905331235271674, 0.05609369000381542, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
246,246,1250,-3208.89316381758,"[0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.03904871766530235, 0.056171799689859955, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
247,247,1250,-3198.56327178093,"[0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.039051015009009545, 0.05613274484683769, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
248,248,1250,-3204.1580073816376,"[0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.039030640793515856, 0.05647910651023046, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
249,249,1250,-3209.317706131917,"[0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.03903202703040044, 0.05645554048319251, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250,250,872,-3239.911737437027,"[0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.037536128811048265, 0.05419350251987186, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
251,251,1250,-3213.1245488907034,"[0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.03746136443089012, 0.05546449698256031, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
252,252,1250,-3205.3751103069562,"[0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.03749917773867546, 0.054821670750209495, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
253,253,1250,-3203.285818149413,"[0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.037462112461430275, 0.055451780463377676, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
254,254,1250,-3203.513423019695,"[0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.03745898811928077, 0.055504894279919226, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
255,255,1250,-3205.137342539356,"[0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.03746187244514397, 0.05545586074024496, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
