,generation,total_popsize,best_fitness,contributor_spops
153,153,1250,-3261.2460152547865,"[0.058406594272319735, 0.06063976676398711, 0.06430367207714313, 0.06452709133163287, 0.06196928111127072, 0.0646896467179603, 0.06250096920114379, 0.06243386021077968, 0.06249891197000959, 0.06244985183112363, 0.06307355011282209, 0.06250340001690113, 0.06250340438290623, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
154,154,1250,-3268.805105196038,"[0.05883488493562883, 0.06079339835320438, 0.064009201765376, 0.06428391889889404, 0.06198035098827583, 0.06462110381729819, 0.06250654730829625, 0.062432772295281935, 0.0625135796839886, 0.06245312553791353, 0.06300566095098419, 0.06255417985045963, 0.06251127561439858, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
155,155,1250,-3264.265060032707,"[0.0582667289689973, 0.0605475340442505, 0.06429974772193812, 0.06457841489076378, 0.061923106406487446, 0.06486103650219222, 0.0625035795065147, 0.06242573543444916, 0.0625066194163531, 0.06244576331945405, 0.06310678997054572, 0.06252954635566484, 0.06250539746238906, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
156,156,1250,-3265.3591767223825,"[0.05827191914314263, 0.06052194954340012, 0.06423099117644371, 0.06455755369413253, 0.06189560338927977, 0.06495605890233974, 0.06250574502106797, 0.06241997440997236, 0.06251384442512037, 0.062443413957954136, 0.063118563420222, 0.06255532269892361, 0.06250906021800104, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,157,1250,-3264.8955919675536,"[0.05805267582292746, 0.06041272841119749, 0.0643090259016531, 0.06466140929881713, 0.06185895985864882, 0.06509514454981505, 0.06250437594235018, 0.06241347425505847, 0.06251331423047402, 0.06243838177242155, 0.06317531577384394, 0.06255570841692844, 0.06250948576586432, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,158,1250,-3266.7504806216994,"[0.0573174110214415, 0.060011293484432245, 0.06448719738037612, 0.0649871810092878, 0.06170077072388444, 0.06569068750009285, 0.06250497397146806, 0.06238564501299758, 0.06252357785775287, 0.06242014958122605, 0.06336143591289024, 0.06259580717137087, 0.06251386937277936, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
159,159,1250,-3267.5505953150805,"[0.056939217151329255, 0.059808535980035646, 0.06458766246603509, 0.06515695848429251, 0.06162309352042314, 0.06598322823252183, 0.06250477364127868, 0.06237192421084517, 0.06252767803313539, 0.06241090269157787, 0.06345763102313301, 0.06261265551061593, 0.06251573905477645, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,160,700,-3271.8057328272034,"[0.05422847302526682, 0.05663769376612377, 0.060630366208430105, 0.061040327339407, 0.05813421508480694, 0.061590378860284234, 0.05882808679225328, 0.05872707729665317, 0.0588416665541868, 0.058755700112012636, 0.05956017411778108, 0.05889723526280323, 0.0588344879329321, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
161,161,1250,-3270.124387657739,"[0.05433954959853578, 0.056703647757204226, 0.06061605183315825, 0.06099449572013703, 0.058163436227258836, 0.06148144640444516, 0.05882744364789333, 0.05873229588409038, 0.058838579810758504, 0.05875880173646482, 0.05953091185273164, 0.05888602541109107, 0.05883319646917215, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,162,1250,-3268.688178911182,"[0.05426918706897022, 0.05666362677436593, 0.06062929273472911, 0.06102465348524448, 0.05814669001582745, 0.06154422242534262, 0.058827686957237287, 0.05872933706595959, 0.05884004758902085, 0.05875696515221177, 0.05954890906346307, 0.05889147082111287, 0.05883379319945589, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
163,163,1250,-3264.2634792075655,"[0.05414156425185168, 0.05659227701488231, 0.06065626291753794, 0.06108016400865716, 0.05811756704823229, 0.06165338666102184, 0.058827869722115976, 0.05872415594632847, 0.05884217793322459, 0.05875363546588534, 0.05958224614452745, 0.058899771898663265, 0.05883480334001284, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
164,164,1250,-3267.148459363366,"[0.05359789886961161, 0.05630152550349894, 0.060802662650898495, 0.06132593894063802, 0.058007006491161785, 0.06206979053723951, 0.05882676986208689, 0.05870451326501933, 0.05884725446446658, 0.058740369500360004, 0.05972633813880099, 0.058917505147520324, 0.05883830898163865, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
165,165,1250,-3267.062830750053,"[0.05390163726501128, 0.05646473869906153, 0.060722720238516006, 0.06118917384379442, 0.058069567511595824, 0.06183429754021087, 0.05882727410088176, 0.05871562988558168, 0.05884418361279465, 0.05874783490470428, 0.05964595787139813, 0.0589065632537042, 0.05883630362568651, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
166,166,1250,-3265.06586983494,"[0.05380296128666004, 0.056411028065382604, 0.06074706633489417, 0.061233235643509895, 0.058048572832611695, 0.06191375652706431, 0.05882731658437615, 0.05871199103921414, 0.05884548437935007, 0.058745453887671994, 0.0596707260399426, 0.05891128970864437, 0.05883700002361912, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
167,167,1250,-3266.3164500952107,"[0.05375362329748442, 0.05638417274854314, 0.06075923938308325, 0.06125526654336763, 0.05803807549311963, 0.06195348602049103, 0.058827337826123344, 0.05871017161603036, 0.05884613476262778, 0.05874426337915585, 0.05968311012421483, 0.058913652936114454, 0.05883734822258542, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,168,1250,-3262.7092076701465,"[0.053790306667888435, 0.056403601802653414, 0.06074889098638167, 0.0612384345651823, 0.05804530850552647, 0.06192584272447278, 0.05882737690994383, 0.058711394594578414, 0.05884578088242412, 0.05874507456712469, 0.05967405111282946, 0.05891271595607859, 0.058837103077856986, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
169,169,1250,-3267.356008192361,"[0.05369890549088621, 0.05635470728904499, 0.060773481692811035, 0.06127980779954682, 0.058026725568072285, 0.06199607084444571, 0.05882723713231698, 0.05870813368816058, 0.05884667943535559, 0.05874288584050193, 0.059697765283335744, 0.05891577490622309, 0.0588377073822402, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
170,170,680,-3263.776006387119,"[0.050679178790044715, 0.053204417569494115, 0.05740705380302369, 0.05789190329990021, 0.054795638365615705, 0.05857975846959304, 0.055558999815214394, 0.05544527858755513, 0.05557777329849741, 0.0554785253348224, 0.05639066424653378, 0.05564384434672588, 0.055569186295201724, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
171,171,1250,-3259.11211923654,"[0.04946506482502125, 0.05250561591018767, 0.05761196448047203, 0.05837900993838882, 0.054490413788517454, 0.05960851552330294, 0.055538625181645415, 0.055371315663933655, 0.05557842576201366, 0.05542303243595349, 0.05687020211885757, 0.05571547682240775, 0.055588795645272665, 0.05554972754584418, 0.05563714769151476, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172,172,1250,-3266.708892426859,"[0.04805470209605362, 0.05156708465141957, 0.0575311998779818, 0.058743836878305394, 0.05397420587594011, 0.060915777502677924, 0.055440473623799405, 0.05517532578659684, 0.05552895468637872, 0.05526688827653696, 0.05844161178277872, 0.05581462436271706, 0.05564732440738951, 0.05554630844681351, 0.055685015077944156, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
173,173,1250,-3260.8573980071187,"[0.04921589688030673, 0.05229705965644684, 0.05748879322140299, 0.05836600794528764, 0.05434193942586106, 0.05985544294103477, 0.055488185934765455, 0.05529333228644365, 0.05554184780566549, 0.05535599391806609, 0.05757533334280654, 0.05573994275814314, 0.0556001702900987, 0.05555076510817916, 0.05562262181882505, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
174,174,1250,-3265.988796846408,"[0.048419944173639665, 0.05177648110781292, 0.05746601604213261, 0.05858591609529641, 0.05406208935472041, 0.060583776930953334, 0.05543785309772932, 0.05519029668604067, 0.05551732392103727, 0.0552742006007533, 0.058395622988419084, 0.05579396730093927, 0.05563049167449534, 0.05554876769030535, 0.05565058566905834, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
175,175,1250,-3261.9542446732594,"[0.04912909511234935, 0.05228009241449542, 0.057587414245945774, 0.058460055160334826, 0.05436416423328135, 0.05991515548315478, 0.05551181766624013, 0.05532111347368596, 0.055562869018158746, 0.05538202758282461, 0.057283829299172646, 0.05573931013085707, 0.05560052302518831, 0.05554903591120684, 0.05564683057643749, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
176,176,1250,-3261.476570380554,"[0.04892341737391276, 0.05210592651406541, 0.057481150168124204, 0.05844932914690837, 0.05423995580075269, 0.060128043535918836, 0.05547165001574954, 0.05525706750791883, 0.05553545207891204, 0.055328051275379396, 0.05785527451122285, 0.05575939293093226, 0.05561389388642088, 0.055549892672786004, 0.055634835914329245, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
177,177,1250,-3262.385088838216,"[0.04887066895044298, 0.052071348448097646, 0.057479277399946, 0.058462645583600197, 0.054220985095521715, 0.06017382673595645, 0.055467334765998466, 0.0552494409970805, 0.05553251897113171, 0.05532157426739455, 0.05792037633841783, 0.05576317398023674, 0.055614612434358945, 0.05554982953601413, 0.05563571982913547, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
178,178,1250,-3264.1458340963236,"[0.04909850903455389, 0.05224252659662368, 0.05754211883462607, 0.05843888035134745, 0.05433050870428778, 0.05995472926552458, 0.05549809685093263, 0.05530076709112802, 0.05555293193525361, 0.055364602329332435, 0.05747191086107001, 0.05574401123618692, 0.05560450024601532, 0.055549545641298645, 0.05563969435515227, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
179,179,1250,-3259.2291629207575,"[0.04898344798020464, 0.05216528973322519, 0.057533723377673596, 0.05846673051535637, 0.05428729790161496, 0.06006006508942294, 0.055488996446033, 0.055283650149075825, 0.055547663787480696, 0.05535062672378581, 0.05761326116338701, 0.05575236972929981, 0.05560845352027577, 0.055549352008987356, 0.05564240520751035, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
180,180,697,-3254.8612435546506,"[0.04637709863797772, 0.049393832907200334, 0.05448595338877935, 0.055384186951251586, 0.051410267971302256, 0.05692833956196903, 0.052561227991100135, 0.052362986772797215, 0.052618715890816105, 0.052427933113220394, 0.0546818054849651, 0.052821157355182655, 0.05268325273122595, 0.05262590451982983, 0.052711020932908643, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
181,181,1250,-3257.6682821004697,"[0.04369941149282, 0.04739562486431505, 0.053817883826125956, 0.05593368472208535, 0.0502116512263366, 0.06012355586687643, 0.052398098083795815, 0.05193998715462218, 0.05261761261627393, 0.05212838479913635, 0.057343066383276256, 0.05312770047850779, 0.05315802958581289, 0.052607283930768044, 0.05292081779293846, 0.05268247033420362, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
182,182,1250,-3259.5046039758845,"[0.04504266935169571, 0.048396153503933934, 0.054148368037454375, 0.055655401939331405, 0.05081064820810387, 0.05852321191806084, 0.052479086170954814, 0.05215079130421929, 0.05261772513792853, 0.05227755838184582, 0.05601958844978844, 0.05297430992620692, 0.05292088108636732, 0.05261664564737625, 0.05281519945384117, 0.05265702464078602, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
183,183,1250,-3266.437082550505,"[0.04493230853217111, 0.04839717034407981, 0.054320175830948454, 0.05573980320097352, 0.05084736447704323, 0.058398095124165605, 0.05246794265092061, 0.05215755145147177, 0.05258595093309241, 0.052270364576572435, 0.05622129213284746, 0.05294510414907422, 0.052789317280383, 0.052620956975672595, 0.052780286551110056, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
184,184,1250,-3260.1066517290237,"[0.045408380693068566, 0.04873054027100826, 0.05438699564615549, 0.05562855895199209, 0.05103861889055611, 0.0579034882087851, 0.05250000049180498, 0.05222808330762438, 0.05259724364828946, 0.05232439518254277, 0.05569105112921392, 0.052901430283309174, 0.05275148226783242, 0.0526223283824756, 0.05276108685586798, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
185,185,1250,-3263.118387458678,"[0.04517841558308347, 0.04855325116984903, 0.05431602298534047, 0.055671416788357145, 0.05092977663165754, 0.05819508479361042, 0.052486222187581894, 0.05219002716278286, 0.052599238327499825, 0.0522982563279306, 0.05591398680832163, 0.05293060082969826, 0.052802799747895306, 0.05262039225720065, 0.05278183118636279, 0.05263794037072282, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186,186,1250,-3269.077108581312,"[0.04526071271373726, 0.048625433395199494, 0.054362222619611884, 0.055661971440562764, 0.05097758504227786, 0.05806293025578186, 0.05249030317415697, 0.05220587980590402, 0.05259435621402234, 0.05230760124718825, 0.05585508482903021, 0.052916385189547915, 0.05276484807003083, 0.05262194723054244, 0.05276642298293219, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
187,187,1250,-3267.128631421796,"[0.04518201814291802, 0.04856781898490486, 0.054345341033570596, 0.05567959485566668, 0.05094369325426505, 0.05815489441799633, 0.05248592727613157, 0.05219418399506474, 0.05259459493332991, 0.052299402486210796, 0.055926399868082954, 0.05292481340741695, 0.05277856522917876, 0.052621326760364406, 0.05277351920958609, 0.05263316930320702, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
188,188,1250,-3262.9497704674404,"[0.04526722091963811, 0.04862405847403124, 0.054348816142556586, 0.055655129806571765, 0.05097380633569944, 0.058072121239454544, 0.05249036374540582, 0.05220450238047965, 0.052595892208328644, 0.052307247384414224, 0.05585127259811602, 0.052918494975992464, 0.05277341809325965, 0.052621718792611405, 0.052768030758128144, 0.05263316930320702, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
189,189,1250,-3258.992840903408,"[0.045304540914401156, 0.048648858643090695, 0.05435083183609105, 0.055645185249874454, 0.05098735416086435, 0.0580368798179843, 0.0524927753557493, 0.052209489425436476, 0.05259706459099964, 0.05231122060375962, 0.055810589011417513, 0.052915702365162194, 0.05277255732505241, 0.05262177302306794, 0.05276687394277695, 0.052633566892166674, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
190,190,659,-3257.7519416927244,"[0.04308358811257696, 0.04624711774396746, 0.0516387192739848, 0.05285191445130162, 0.048455334895457725, 0.055088931900066106, 0.04987081393531997, 0.049605202901810676, 0.049967925822539686, 0.049700312277187075, 0.05297578648722688, 0.05026598389611333, 0.05012985220038797, 0.04999088337676465, 0.05012593303249256, 0.050001699692802506, 0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
