,generation,total_popsize,best_fitness,innovation_in_time
0,0,1015,-647015778460.5461,"[1.0, 0.0]"
1,1,1250,-480777799545.8368,"[1.0, 0.0]"
2,2,1250,-373271190065.0434,"[1.0, 0.0]"
3,3,1250,-310408837473.8879,"[1.0, 0.0]"
4,4,1250,-288012204496.6229,"[1.0, 0.0]"
5,5,1250,-260693762925.9731,"[1.0, 0.0]"
6,6,1250,-247557146370.25687,"[1.0, 0.0]"
7,7,1250,-215076693424.62265,"[1.0, 0.0]"
8,8,1250,-195126090615.06598,"[1.0, 0.0]"
9,9,1250,-174980593134.66232,"[1.0, 0.0]"
