,generation,total_popsize,best_fitness,innovation_in_time
0,0,1046,-624489974372.8019,"[1.0, 0.0]"
1,1,1250,-455294871800.3894,"[1.0, 0.0]"
2,2,1250,-377044304250.5543,"[1.0, 0.0]"
3,3,1250,-320688960315.54675,"[1.0, 0.0]"
4,4,1250,-263192437241.7579,"[1.0, 0.0]"
5,5,1250,-242957583330.22772,"[1.0, 0.0]"
6,6,1250,-233245964994.09677,"[1.0, 0.0]"
7,7,1250,-209859743991.80225,"[1.0, 0.0]"
8,8,1250,-182597882968.19028,"[1.0, 0.0]"
9,9,1250,-157011527864.60187,"[1.0, 0.0]"
