,generation,total_popsize,best_fitness,contributor_spops
133,133,1250,-2626.0056815484154,"[0.03905934017710842, 0.043692003780904196, 0.06714574394428285, 0.04996569596743182, 0.04996569596743182, 0.1718085708154392, 0.07027284177543305, 0.07027284177543305, 0.07027284177543305, 0.08110659984614725, 0.072152109889241, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134,134,1250,-2621.5152668302394,"[0.03888284778133299, 0.04347086663132372, 0.06634630313585872, 0.049566672516171806, 0.049566672516171806, 0.17223398813340585, 0.07001122511904415, 0.07001122511904415, 0.07001122511904415, 0.08311701420913058, 0.07249624543375782, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,135,1250,-2638.2713660698455,"[0.03860098458815381, 0.04309892305562182, 0.06468016378293101, 0.048793357142235545, 0.048793357142235545, 0.17385715156332276, 0.06963732287908342, 0.06963732287908342, 0.06963732287908342, 0.08602696582120875, 0.07295141398132621, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136,136,1250,-2638.7746809830196,"[0.0389809255423416, 0.04360114268980689, 0.06690112630998997, 0.04982773151404615, 0.04982773151404615, 0.1716946540407582, 0.07013888526849815, 0.07013888526849815, 0.07013888526849815, 0.08214993282794453, 0.07231438546985774, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,137,1250,-2639.9969486801583,"[0.03882726323158023, 0.04341066725379024, 0.06623159668247303, 0.049489842389281155, 0.049489842389281155, 0.1719877533299884, 0.06990616087939902, 0.06990616087939902, 0.06990616087939902, 0.08395902687661969, 0.07259981092307474, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138,138,1250,-2636.0397945251657,"[0.03893873829228742, 0.04355209814049838, 0.06678462544357165, 0.04975848729211914, 0.04975848729211914, 0.1716120183320601, 0.07006740913210929, 0.07006740913210929, 0.07006740913210929, 0.0827055102077004, 0.07240209331760158, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139,139,1250,-2638.7683225987084,"[0.03889877030537263, 0.04350449206783284, 0.06664351406454094, 0.049682258812582134, 0.049682258812582134, 0.17160230769423773, 0.07000226695952472, 0.07000226695952472, 0.07000226695952472, 0.08319619191769692, 0.07249769116086618, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140,140,858,-2642.5667345235247,"[0.03625520517295615, 0.04053211163892202, 0.061802607585134, 0.04619664146567072, 0.04619664146567072, 0.16070983156492985, 0.06528217314888057, 0.06528217314888057, 0.06528217314888057, 0.078066165913061, 0.06772760908034714, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,141,1250,-2625.404194956288,"[0.035012356621508076, 0.03899725530603036, 0.056563263590116986, 0.043524291839218465, 0.043524291839218465, 0.162693752672742, 0.06338586864480572, 0.06338586864480572, 0.06338586864480572, 0.0913386344146001, 0.07152188111548172, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,142,1250,-2632.044641254403,"[0.034734688305990635, 0.038665003168024445, 0.05562245062564568, 0.04300738069988691, 0.04300738069988691, 0.1625868536886374, 0.06293729286467865, 0.06293729286467865, 0.06293729286467865, 0.09457358183033739, 0.07232411572088798, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143,143,1250,-2627.207669395283,"[0.03472370341392264, 0.03865134610324076, 0.05557373253719218, 0.04298292735145185, 0.04298292735145185, 0.16260977121661982, 0.06292073466231318, 0.06292073466231318, 0.06292073466231318, 0.0947305033446697, 0.07231621802784502, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,144,1250,-2629.5740289866253,"[0.03433205332668936, 0.03816809871444959, 0.053934215389808096, 0.04214478914364901, 0.04214478914364901, 0.1632095024683784, 0.06232224136443723, 0.06232224136443723, 0.06232224136443723, 0.099100956684953, 0.07333220436844523, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,145,1250,-2640.236081050542,"[0.0340270766427965, 0.037802859067372636, 0.05289062258997112, 0.04157351943338008, 0.04157351943338008, 0.16311332062201, 0.06183015296481839, 0.06183015296481839, 0.06183015296481839, 0.10252117845194511, 0.07434077819802262, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,146,1250,-2631.5389744748327,"[0.034102419647457735, 0.03789129417571875, 0.05311680915549598, 0.04170350765955748, 0.04170350765955748, 0.16321813223354398, 0.061955945088555224, 0.061955945088555224, 0.061955945088555224, 0.1017713574721491, 0.07395847006418714, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147,147,1250,-2641.321015478519,"[0.03210618452162668, 0.035462950551658545, 0.045605315565338644, 0.03772481687954129, 0.03772481687954129, 0.16432090859222465, 0.05882416549832184, 0.05882416549832184, 0.05882416549832184, 0.12342829925688398, 0.08048754459155272, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,148,1250,-2640.9625264872793,"[0.03426601466145298, 0.03809085782979668, 0.05375372122908134, 0.04203686457344366, 0.04203686457344366, 0.16308349238666817, 0.062211302542314405, 0.062211302542314405, 0.062211302542314405, 0.09998067864480062, 0.07345093180770301, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
149,149,1250,-2640.92222108956,"[0.03434611782854554, 0.03818918030250553, 0.05407868729763593, 0.042204661809562324, 0.042204661809562324, 0.16298620917842288, 0.06233491970437241, 0.06233491970437241, 0.06233491970437241, 0.09911111922531196, 0.07320793676866963, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
150,150,785,-2640.0547133009613,"[0.032069645104096337, 0.03564234716556024, 0.05015696900708715, 0.03928965375891457, 0.03928965375891457, 0.15299241023833204, 0.058240113172150804, 0.058240113172150804, 0.058240113172150804, 0.09426296999606788, 0.06907601145457483, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
151,151,1250,-2635.21227486788,"[0.03129150708840792, 0.034700251999215295, 0.04732628360949642, 0.03777268089903987, 0.03777268089903987, 0.15318937300664906, 0.05700879625030806, 0.05700879625030806, 0.05700879625030806, 0.10283215647767405, 0.0715886772695533, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
152,152,1250,-2626.2196257477026,"[0.0312931641484642, 0.03470247893428892, 0.047337168025822045, 0.03777760370285838, 0.03777760370285838, 0.15317737994948982, 0.05701089974396361, 0.05701089974396361, 0.05701089974396361, 0.1028172955529964, 0.07158460675133102, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,153,1250,-2626.165503068246,"[0.03065686005703904, 0.03392761023584262, 0.044901663605436085, 0.03649537796610591, 0.03649537796610591, 0.15360926256557172, 0.05601435873268353, 0.05601435873268353, 0.05601435873268353, 0.11080978418184737, 0.07256098722400076, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
154,154,1250,-2625.727859925876,"[0.03005513569526235, 0.033200095355632286, 0.042712015206845186, 0.035322415419246606, 0.035322415419246606, 0.15374589445888687, 0.05505966192585331, 0.05505966192585331, 0.05505966192585331, 0.11766228526724398, 0.07430075740007619, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
155,155,1250,-2635.4501533205644,"[0.030313593623649222, 0.0335124824718612, 0.04364888741621023, 0.03582498783724022, 0.03582498783724022, 0.15369486062754578, 0.055469966635624465, 0.055469966635624465, 0.055469966635624465, 0.1145792416335444, 0.07369105864583536, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
156,156,1250,-2629.8739368747624,"[0.03052074960228831, 0.03376445706555742, 0.044435376303088886, 0.036240194323644864, 0.036240194323644864, 0.15356952189399414, 0.0557950822520364, 0.0557950822520364, 0.0557950822520364, 0.1121153701314618, 0.07322888960021053, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,157,1250,-2636.076854553563,"[0.03131001947875821, 0.03472181022878082, 0.04736854685357364, 0.03780012552037089, 0.03780012552037089, 0.15323960720823124, 0.05704003913501427, 0.05704003913501427, 0.05704003913501427, 0.10277435652574263, 0.07136529125912885, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,158,1250,-2636.1260788529003,"[0.03080002686981787, 0.0341030447440628, 0.045468590945983614, 0.03679055418662143, 0.03679055418662143, 0.15346309629837482, 0.056235977871913645, 0.056235977871913645, 0.056235977871913645, 0.10883942713393134, 0.07253677201884576, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
159,159,1250,-2633.3858518037155,"[0.028863370812597728, 0.031750738167294734, 0.03820055154482728, 0.03293822017490658, 0.03293822017490658, 0.15444077808150394, 0.0531886464926728, 0.0531886464926728, 0.0531886464926728, 0.13378148306629603, 0.07446545568871818, 0.0624495233808245, 0.0624495233808245, 0.06315619604928153, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,160,828,-2636.8166610689113,"[0.027162306439380186, 0.029879211170488248, 0.0359429537182375, 0.030994823776035314, 0.030994823776035314, 0.14535387387583304, 0.05005466545933492, 0.05005466545933492, 0.05005466545933492, 0.12596867064104977, 0.07006870621327455, 0.05877539690803079, 0.05877539690803079, 0.05944925196030561, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
161,161,1250,-2630.2324431314782,"[0.027778155648712537, 0.030648223283898005, 0.03869465457784745, 0.032373677836819326, 0.032373677836819326, 0.14397738827118656, 0.050974296242547186, 0.050974296242547186, 0.050974296242547186, 0.11629767596681245, 0.06665488644179705, 0.058338293508321294, 0.058338293508321294, 0.06513159615652903, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,162,1250,-2627.840446681515,"[0.027936452641406526, 0.03083006082446, 0.039070159812674185, 0.03261222442618024, 0.03261222442618024, 0.14442653129922353, 0.051247942238354105, 0.051247942238354105, 0.051247942238354105, 0.11512685699770334, 0.06789932453231437, 0.05856887833410952, 0.05856887833410952, 0.06213399342128209, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
163,163,1250,-2626.9127031081803,"[0.027557802151753692, 0.030377950815309262, 0.03781238372600054, 0.0319160455643545, 0.0319160455643545, 0.1442222736198276, 0.050633750240266666, 0.050633750240266666, 0.050633750240266666, 0.1194614922754899, 0.06712859345401727, 0.05839034889926429, 0.05839034889926429, 0.06445487607427004, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
164,164,1250,-2626.3625050187866,"[0.027460033507921023, 0.03025775428083064, 0.03741454206744931, 0.03171077661873366, 0.03171077661873366, 0.14434590948743814, 0.05048329876351773, 0.05048329876351773, 0.05048329876351773, 0.1210286712077582, 0.06720122047602517, 0.058416325505040265, 0.058416325505040265, 0.06411718019918233, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
165,165,1250,-2632.5791912199775,"[0.02721075402993456, 0.02995554886810167, 0.03649105351897368, 0.031219118805669965, 0.031219118805669965, 0.14444264525544617, 0.05008970654729932, 0.05008970654729932, 0.05008970654729932, 0.12414380634539814, 0.06740644708632797, 0.05839614657794727, 0.05839614657794727, 0.06437950625139124, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
166,166,1250,-2628.9560279462376,"[0.027326442612166334, 0.030094899633081394, 0.03690031158948209, 0.03144055127824327, 0.03144055127824327, 0.14444411938314952, 0.050274479295727634, 0.050274479295727634, 0.050274479295727634, 0.12285853926817203, 0.0673193891712272, 0.05842256746372254, 0.05842256746372254, 0.06403603473631274, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
167,167,1250,-2633.0886179204863,"[0.027335230021385874, 0.030105663278573086, 0.036935528058661855, 0.03145880711954027, 0.03145880711954027, 0.1444345738345042, 0.05028810157203425, 0.05028810157203425, 0.05028810157203425, 0.1226617382626356, 0.06739114201775323, 0.05842234494806337, 0.05842234494806337, 0.06403892743988197, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,168,1250,-2645.26874890246,"[0.025707862983149952, 0.028173852931581787, 0.03177229397735297, 0.0285513366306949, 0.0285513366306949, 0.1429750560114023, 0.04762195652747946, 0.04762195652747946, 0.04762195652747946, 0.1393964233157633, 0.06400801619393981, 0.05745473165972893, 0.05745473165972893, 0.07661790018822966, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
169,169,1250,-2644.561223881412,"[0.026725665722912347, 0.029379932208671383, 0.03495423634170183, 0.03035327809109518, 0.03035327809109518, 0.14400004081734463, 0.04929440521213675, 0.04929440521213675, 0.04929440521213675, 0.12955465908113933, 0.0660731899386777, 0.0581161359935498, 0.0581161359935498, 0.06801964384855844, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
170,170,752,-2638.458277915047,"[0.025902869563413793, 0.028535624812816865, 0.03515915232428689, 0.029865882233505843, 0.029865882233505843, 0.13648305346827616, 0.04763541077263422, 0.04763541077263422, 0.04763541077263422, 0.11502285184333624, 0.06375144867662327, 0.05522663613396977, 0.05522663613396977, 0.05983150803617069, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
171,171,1250,-2638.1515361861034,"[0.0255715802504239, 0.028141255877478476, 0.03408372413232658, 0.029265520086742977, 0.029265520086742977, 0.13624376083866982, 0.04709522687873078, 0.04709522687873078, 0.04709522687873078, 0.1187018545906765, 0.06308073798836472, 0.05505814858978347, 0.05505814858978347, 0.06202184611059251, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172,172,1250,-2628.670871137553,"[0.025445784099064728, 0.027991731904046017, 0.033680593475839626, 0.02903936982631678, 0.02903936982631678, 0.13614071596701502, 0.04688959418309982, 0.04688959418309982, 0.04688959418309982, 0.11998031151741512, 0.06285538150031156, 0.05498564006051136, 0.05498564006051136, 0.06296445699112993, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
