,generation,total_popsize,best_fitness,contributor_spops
186,186,1250,-2989.6057481067255,"[0.02965995766964903, 0.02965995766964903, 0.02965995766964903, 0.030228972061708704, 0.06210673104620039, 0.07447049418313029, 0.04315418045634504, 0.05435551171977947, 0.04920766570912308, 0.04969692363559845, 0.057906713552062075, 0.06886673168961906, 0.09793477724694796, 0.0557443971679281, 0.05438887239225029, 0.05412291543820455, 0.0535720827974185, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
187,187,1250,-2991.742374847594,"[0.029564519838126566, 0.029564519838126566, 0.029564519838126566, 0.03011761020981187, 0.0620215398848675, 0.0744066069633162, 0.04304843605281311, 0.0539433820916507, 0.04893737552122687, 0.049413728707716945, 0.057429963403069065, 0.06922499198727011, 0.09925144363117999, 0.056080671986059934, 0.054735467516248706, 0.05403311671234601, 0.053398947923306316, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
188,188,1250,-2989.109944430147,"[0.02964625585365526, 0.02964625585365526, 0.02964625585365526, 0.03020504098634974, 0.062159116357347347, 0.07456036679430744, 0.043157659917988554, 0.05416232941907476, 0.04910555333073975, 0.04958654298970273, 0.057681225404127914, 0.06924248511124034, 0.09816184770006739, 0.056163644683936455, 0.05478008336193526, 0.05372777993686835, 0.05310439855061122, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
189,189,1250,-2991.6759802234,"[0.029600844820429687, 0.029600844820429687, 0.029600844820429687, 0.030162206176338847, 0.062035987920947555, 0.07440336742894503, 0.043083493693606735, 0.05413792038819849, 0.049058132368124285, 0.049541224263939775, 0.05765577851964097, 0.06899802586247039, 0.09874278475062853, 0.055849375047877486, 0.054507197930026285, 0.05417059080415658, 0.05358822248907302, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
190,190,623,-2993.0177949965723,"[0.028087720180632474, 0.028087720180632474, 0.028087720180632474, 0.028614696792872613, 0.05891108656672732, 0.07067092258992011, 0.04089447499502018, 0.05126332877792587, 0.046497383221421405, 0.0469499784110717, 0.054570041271204336, 0.06571675282910086, 0.09426448497054266, 0.053232543779420924, 0.051967297998503935, 0.051435506608082174, 0.05074834064628838, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
191,191,1250,-2992.831279811646,"[0.028051004669120982, 0.028051004669120982, 0.028051004669120982, 0.02857617650795683, 0.058843132247802715, 0.07059242698738999, 0.04084361085016608, 0.051171806377073074, 0.04642381611868246, 0.04687430465443214, 0.05446066333643866, 0.06568432091370865, 0.09475053792530755, 0.05317112625679593, 0.05193048843664221, 0.051630181987328, 0.05089439339291265, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
192,192,1250,-2991.758360853576,"[0.02710494322367822, 0.02710494322367822, 0.02710494322367822, 0.027558047223218696, 0.05730076954032534, 0.06888941290916409, 0.03959381538615748, 0.048524126546575924, 0.044421459601648144, 0.044812199430316585, 0.05140190866698319, 0.06574713853243842, 0.10685334691928684, 0.052910440454050356, 0.05151810256895262, 0.05437175459896272, 0.05392951210019039, 0.050853135850694446, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
193,193,1250,-2995.1964825576842,"[0.0266505239980074, 0.0266505239980074, 0.0266505239980074, 0.027069771039537872, 0.05655376979101322, 0.0680619609250327, 0.03899173827788035, 0.047268364265735816, 0.04346789909243026, 0.04383089355660069, 0.04995368587583698, 0.06574304293696587, 0.11265186716845522, 0.05275133710397702, 0.05127507421045668, 0.055706441069274075, 0.05544287891673931, 0.05127970377604167, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
194,194,1250,-2988.9389340171474,"[0.027123554720728783, 0.027123554720728783, 0.027123554720728783, 0.02757883568190694, 0.057324951144751904, 0.06891346796414564, 0.039616636009884645, 0.04859220418098439, 0.04446907735094742, 0.04486194616865847, 0.051483063210564714, 0.06571163412760098, 0.10660046267146558, 0.052881680005349804, 0.05148126714430147, 0.05433565476345671, 0.05392531956310044, 0.050853135850694446, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
195,195,1250,-2993.570210480898,"[0.026997602569637427, 0.026997602569637427, 0.026997602569637427, 0.0274404946991779, 0.05714231478635681, 0.06872154844511291, 0.03945677858847638, 0.048186485437032786, 0.0441760763121036, 0.044558084610316046, 0.050999143856838014, 0.06584435911949399, 0.10882097378122807, 0.05284413699819686, 0.051519836192301424, 0.054851706123792934, 0.05401868541531267, 0.05042656792534722, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
196,196,1250,-2988.8007334910767,"[0.027069197762401288, 0.027069197762401288, 0.027069197762401288, 0.027517694404129222, 0.057257835163691616, 0.06884857938375472, 0.0395510336896161, 0.04839465386406126, 0.044332405964407906, 0.0447196218089017, 0.05124718514314155, 0.06582656717811669, 0.10776727925411253, 0.052897767471651175, 0.05153956863790553, 0.05448771521484724, 0.05381796863710637, 0.05058653089735243, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
197,197,1250,-2993.956331884325,"[0.027190065858677025, 0.027190065858677025, 0.027190065858677025, 0.027647137876603847, 0.05746003187217209, 0.06907404112464732, 0.03971219654114593, 0.048723264885163334, 0.04458388041049358, 0.04497832845143944, 0.05162677055145662, 0.06584355056947318, 0.10630480849360155, 0.052947188198050145, 0.051611127444343374, 0.054096963171165316, 0.05336728441353167, 0.05045322842068142, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
198,198,1250,-2991.503373526001,"[0.027344088021694968, 0.027344088021694968, 0.027344088021694968, 0.027812173350493158, 0.057717000830572025, 0.06936028686531927, 0.039917373248180815, 0.04914503323928475, 0.04490609295399654, 0.045309994976565335, 0.0521171724940582, 0.06585925725532896, 0.10434903912857917, 0.053030707760556295, 0.05170144266979132, 0.053527930221222986, 0.05281432351095316, 0.05039990743001302, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
199,199,1250,-2992.0120587513916,"[0.027175197819678594, 0.027175197819678594, 0.027175197819678594, 0.02763093397956015, 0.057437446379358256, 0.06904981198612938, 0.0396930329968423, 0.048678303667542874, 0.04455084612219402, 0.044944199688593076, 0.05157466555195256, 0.06585282243938932, 0.10651679027809202, 0.05294926988166076, 0.05161186325040193, 0.05412881082934404, 0.05339571594538847, 0.050459893544514973, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
200,200,591,-2991.817432730489,"[0.026020698471118632, 0.026020698471118632, 0.026020698471118632, 0.026464697569130734, 0.054935278484963976, 0.06602126277624845, 0.03798882481800851, 0.046741124882008274, 0.042720476327980865, 0.04310353727873972, 0.04955969757995355, 0.06273332872057262, 0.09971620801469076, 0.050491752650573804, 0.049236412008263244, 0.051078192181915616, 0.05034401236271025, 0.0479459560737408, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201,201,1250,-2993.5063743460873,"[0.024090680864756662, 0.024090680864756662, 0.024090680864756662, 0.024411995381287, 0.0515906154374471, 0.062243329394261415, 0.03538179955165516, 0.04171908831513947, 0.03880833998719447, 0.0390859260343481, 0.04376756124674919, 0.061890407358070484, 0.12224954923535894, 0.048480383967206185, 0.04753054556897933, 0.0556702060060102, 0.05593329371295844, 0.0561077733519216, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,202,1250,-2996.8642166926434,"[0.02387403905610464, 0.02387403905610464, 0.02387403905610464, 0.02417296307436629, 0.05128533898832709, 0.06192678886311276, 0.03510945770849958, 0.041016704986225366, 0.038305103537157104, 0.038564590679594654, 0.04294277130840157, 0.062147411609319914, 0.12624699380448545, 0.048591547952048855, 0.04756202906690858, 0.05606257826980192, 0.0567819565239684, 0.0548045036023256, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
203,203,1250,-2992.347238976311,"[0.023867535710178293, 0.023867535710178293, 0.023867535710178293, 0.024162984945611136, 0.05129898369555378, 0.061952245683125205, 0.0351078772259165, 0.04094981432847215, 0.038268657547202614, 0.038525487333791394, 0.042861228997656445, 0.062269660650048034, 0.1266318902214042, 0.048768928404416115, 0.04765420226910838, 0.056183342271441575, 0.05719117598342112, 0.05371377045515353, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
204,204,1250,-2991.9829291467286,"[0.023936551368804643, 0.023936551368804643, 0.023936551368804643, 0.024242089417905906, 0.051372176264593894, 0.06201621122368837, 0.03518767774592506, 0.041221072720786185, 0.038450921994332844, 0.03871565868860152, 0.043182865838668344, 0.06206761438635223, 0.12497369508141248, 0.048589321557765734, 0.047558633697146586, 0.05601062731360959, 0.05670002123774698, 0.055044615867907404, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
205,205,1250,-2992.487992720848,"[0.023511574127050083, 0.023511574127050083, 0.023511574127050083, 0.02378653515198918, 0.05066470164725905, 0.0612287795843486, 0.03462201547039841, 0.04005782836285335, 0.0375629212378876, 0.03780183266353737, 0.04183530436010411, 0.06202736653488271, 0.13050197052171184, 0.04829846352158792, 0.04727921866057803, 0.05705133430278261, 0.058050471602336784, 0.05583939113944926, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
206,206,1250,-3004.409871038828,"[0.02358666529318028, 0.02358666529318028, 0.02358666529318028, 0.023866722516464267, 0.050792209415140246, 0.06137174591950431, 0.03472269251453497, 0.040259514163171056, 0.03771828655371075, 0.0379616549505969, 0.04206833018016031, 0.06204623038697871, 0.1297255865625051, 0.04831115406662387, 0.04732207939286942, 0.05686924591173305, 0.05752098045690188, 0.05582642827242139, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
207,207,1250,-3005.3024083014616,"[0.02344119812587205, 0.02344119812587205, 0.02344119812587205, 0.023712557709512735, 0.05053564783808404, 0.0610801469747368, 0.03452490450945141, 0.03988960868184749, 0.0374273546311391, 0.03766314744974942, 0.04164250719827127, 0.06196051075784145, 0.13131809939118963, 0.048144385116905775, 0.04718097776092575, 0.05722724745896398, 0.05796595442768278, 0.05654621285893929, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
208,208,1250,-3008.5281130040835,"[0.02375389534357645, 0.02375389534357645, 0.02375389534357645, 0.024045278959144465, 0.05107634656732292, 0.06169040606984268, 0.034946942915500365, 0.040705621529330695, 0.03806227637691467, 0.03831526390021084, 0.04258413558696786, 0.062091002042965096, 0.12761362659436873, 0.04847172437675536, 0.04745566038611987, 0.05647596373228024, 0.05710193665842427, 0.055244985415979664, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
209,209,1250,-3011.7162545778438,"[0.023656310764677727, 0.023656310764677727, 0.023656310764677727, 0.023940740354172145, 0.05091334754265748, 0.061508755908080415, 0.03481689586376599, 0.04043963685080053, 0.037858899800029766, 0.03810601076074777, 0.042276213552386886, 0.06207895066274252, 0.1288647404918218, 0.04840338215070116, 0.04739002088914276, 0.056713618701872415, 0.05742623645254005, 0.05543647486736219, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
210,210,664,-3011.0625226807415,"[0.022486624336744334, 0.022486624336744334, 0.022486624336744334, 0.022751653427583663, 0.04843934864943288, 0.05853399885819961, 0.03310790656787341, 0.038348310905872124, 0.03594322582996206, 0.03617360915953955, 0.04006179152355471, 0.05923513100816871, 0.12419421257759357, 0.046121439008380886, 0.04516420125381791, 0.05436100278123364, 0.05508853441366168, 0.05319757920671065, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,211,1250,-3002.854249416267,"[0.01996112157837783, 0.01996112157837783, 0.01996112157837783, 0.020118650857218402, 0.04363131035461587, 0.05292912786065139, 0.02957197689240857, 0.03269038576552037, 0.03125969502764141, 0.031397017955551665, 0.03371560498344068, 0.05588897513649437, 0.1369781909517081, 0.04235708393028022, 0.04173109948661144, 0.04927756371843303, 0.050494842548455675, 0.060621208297620625, 0.07602512397690779, 0.060519686612215906, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
212,212,1250,-2998.183166027651,"[0.021228573701252907, 0.021228573701252907, 0.021228573701252907, 0.021440313147210677, 0.04604216151691123, 0.055738750636313714, 0.03134591116119789, 0.03553415633635282, 0.033612175184133654, 0.033796400199568415, 0.03690601771742419, 0.057557549043933176, 0.13050576189541935, 0.04423763303209502, 0.04344754066518822, 0.0518073714107922, 0.05277276254390572, 0.05693373274759671, 0.06073983471572662, 0.05298711603338068, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
213,213,1250,-2999.3967205343897,"[0.02062786599476745, 0.02062786599476745, 0.02062786599476745, 0.020810383291233053, 0.0449282462204508, 0.054451134348608175, 0.03051344073652211, 0.03412498047174305, 0.03246783326801386, 0.03262677495523765, 0.03531010646756566, 0.05691685941687291, 0.13474742685348506, 0.043419780324763145, 0.04271161726669531, 0.052016651378793126, 0.054641809195639254, 0.05959102390317545, 0.0649012750346191, 0.05302796797318892, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
214,214,1250,-3000.558434575286,"[0.02092821984801018, 0.02092821984801018, 0.02092821984801018, 0.021125348219221865, 0.04548520386868102, 0.05509494249246094, 0.03092967594886, 0.03482956840404793, 0.033040004226073755, 0.03321158757740303, 0.036108062092494925, 0.057237204230403044, 0.1326265943744522, 0.043828706678429086, 0.043079578965941764, 0.051912011394792665, 0.053707285869772484, 0.05826237832538608, 0.06282055487517285, 0.0530075420032848, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
215,215,1250,-3003.601075158836,"[0.021110054925037293, 0.021110054925037293, 0.021110054925037293, 0.02131446343552878, 0.045835119394407146, 0.05550422224834771, 0.031185339574875605, 0.03522875832589883, 0.033373263245696054, 0.033551129460432316, 0.03655357675583211, 0.05749792917594058, 0.1318778900416936, 0.04410807955116565, 0.04333646096926238, 0.05256150204214407, 0.054702580753820125, 0.05795622435762343, 0.06003959263960068, 0.05113461234352805, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
216,216,1250,-2997.565176505633,"[0.020355377934215574, 0.020355377934215574, 0.020355377934215574, 0.020524552069896812, 0.044423672667466746, 0.05386814754133562, 0.030136026464868827, 0.03348392696119361, 0.03194780408422132, 0.0320951677025087, 0.03458322979218016, 0.056630393235586066, 0.1367403329297598, 0.043046995636770155, 0.04237921415875082, 0.05194880119761838, 0.055093263974118276, 0.060879548383046087, 0.06701456765730918, 0.05322913083163175, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
217,217,1250,-3001.9988149596784,"[0.020368934024335993, 0.020368934024335993, 0.020368934024335993, 0.02053771827522184, 0.044457344442035154, 0.05391028704662151, 0.030157275119560747, 0.0334973615930083, 0.03196481000607541, 0.032111823295085946, 0.034593960661966676, 0.056689662407810266, 0.13702202931935314, 0.043082690010605135, 0.04241796644190181, 0.05195622182120044, 0.055086680782344716, 0.06108587540934737, 0.06618152346315516, 0.053230876922607424, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
218,218,1250,-2998.298442928014,"[0.02054516691433234, 0.02054516691433234, 0.02054516691433234, 0.020722030803679917, 0.04478815308779745, 0.05429419386464, 0.030402659704068913, 0.03390220610238106, 0.032296428505838595, 0.03245043312873239, 0.035050467369821564, 0.05689860309424899, 0.13593956461792928, 0.043333275873812666, 0.042644726924354406, 0.05215466523024595, 0.055096822043501775, 0.06044542712137603, 0.06445385972890988, 0.052581891146573155, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,219,1250,-2998.940804246232,"[0.020457050469334166, 0.020457050469334166, 0.020457050469334166, 0.02062987453945088, 0.0446227487649163, 0.05410224045563076, 0.03027996741181483, 0.033699783847694675, 0.032130619255957005, 0.03228112821190916, 0.03482221401589412, 0.056794132751029625, 0.1364807969686412, 0.0432079829422089, 0.04253134668312811, 0.052055443525723194, 0.055091751412923246, 0.0607656512653617, 0.06531769159603251, 0.05290638403459029, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,220,660,-3015.567997850415,"[0.016448242195510568, 0.016448242195510568, 0.016448242195510568, 0.016467351992201732, 0.03685313206028432, 0.044994432387761345, 0.024627527039211006, 0.02500816570629705, 0.02483386349263561, 0.024850775936763235, 0.025138089261471146, 0.050769148702700384, 0.15151057721326924, 0.03687100049596643, 0.03671103346476619, 0.045039990878197045, 0.0511144611041204, 0.07208125825375404, 0.09187104509932892, 0.06147863771604454, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
221,221,1250,-3014.06197908058,"[0.018355369505330642, 0.018355369505330642, 0.018355369505330642, 0.018461029066594213, 0.0404402350278999, 0.04915998391387337, 0.027285083512838832, 0.029377015140083614, 0.028417305966581794, 0.028509447532028432, 0.03006577401041014, 0.05306360142140254, 0.13965835772131502, 0.03965004811882603, 0.03920020637225416, 0.0489225120830007, 0.054115594084982774, 0.06431504956900888, 0.06889615390677213, 0.054961711427439816, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
222,222,1250,-3009.965773061757,"[0.017861051713999876, 0.017861051713999876, 0.017861051713999876, 0.017948613448652846, 0.039475213098836684, 0.048026240454397275, 0.026586080965218466, 0.028319852356931078, 0.027524478813303395, 0.02760085564969498, 0.028890998914840076, 0.05228472773737469, 0.14129954259289784, 0.03883990853392879, 0.038457938989475395, 0.04663642934313701, 0.05072807031325653, 0.06528686112590057, 0.07714031610931112, 0.05679557889112272, 0.04761861578059039, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
