,generation,total_popsize,best_fitness,contributor_spops
186,186,1250,-2502.618961951049,"[0.04766611326611184, 0.04766611326611184, 0.04766611326611184, 0.04792092757856594, 0.04832408218249404, 0.047848669911879096, 0.06806573694839853, 0.05318675987276013, 0.051043064536554154, 0.05425436428697391, 0.06530542330509138, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
187,187,1250,-2477.475577049034,"[0.04624372525279535, 0.04624372525279535, 0.04624372525279535, 0.04645283702086647, 0.046790302546085634, 0.046394863065067626, 0.07164402170695464, 0.052054490759645994, 0.05025846135712579, 0.0524771281863628, 0.07414408802055766, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
188,188,1250,-2490.2801597640228,"[0.048662954229706665, 0.048662954229706665, 0.048662954229706665, 0.04895944602555814, 0.04942857888157323, 0.048875377519250265, 0.0644300751015701, 0.05393993207669608, 0.051452784036720975, 0.055203689800901255, 0.05920529024631896, 0.052498548761609906, 0.052498548761609906, 0.052498548761609906, 0.052498548761609906, 0.052498548761609906, 0.05476006191950464, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
189,189,1250,-2507.668932420652,"[0.0483721639444637, 0.0483721639444637, 0.0483721639444637, 0.04865796487927893, 0.049110210002377586, 0.04857693334300952, 0.0652434155795768, 0.05369571160704556, 0.05130009090558493, 0.05491681298403618, 0.060932920336287666, 0.052504595588235295, 0.052504595588235295, 0.052504595588235295, 0.052504595588235295, 0.052504595588235295, 0.054663312693498445, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
190,190,790,-2507.5925478395548,"[0.04636413657871426, 0.04636413657871426, 0.04636413657871426, 0.04663292904988271, 0.04705890713442162, 0.04655684918408941, 0.0623710209063136, 0.051311354781619, 0.04912793384905865, 0.0525076055611849, 0.055340989797287354, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
191,191,1250,-2481.841081789661,"[0.04561529819506144, 0.04561529819506144, 0.04561529819506144, 0.04587573521315294, 0.04628794691101709, 0.045801915341870864, 0.06289923100412716, 0.05074867755691101, 0.04855742507653292, 0.05181367406410613, 0.058687344054542456, 0.04977434943704044, 0.04977434943704044, 0.04977434943704044, 0.04977434943704044, 0.04977434943704044, 0.053610409007352935, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
192,192,1250,-2460.9283209704945,"[0.04589921843974073, 0.04589921843974073, 0.04589921843974073, 0.046172641922284804, 0.046605761222674603, 0.04609521169283631, 0.061883966160019295, 0.051000068118532735, 0.04868191305444624, 0.05200694006140995, 0.05699998056036158, 0.0497403761919807, 0.0497403761919807, 0.0497403761919807, 0.0497403761919807, 0.0497403761919807, 0.05415398092830881, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
193,193,1250,-2485.48401675192,"[0.04579990012905035, 0.04579990012905035, 0.04579990012905035, 0.046067076147659605, 0.046489948681559035, 0.045991345043273936, 0.062377034931602834, 0.050905235501838966, 0.04865379258663567, 0.05196750921812147, 0.05776067677526464, 0.049782938115737016, 0.049782938115737016, 0.049782938115737016, 0.049782938115737016, 0.049782938115737016, 0.053472990148207715, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
194,194,1250,-2498.7021326592335,"[0.0457447956264277, 0.0457447956264277, 0.0457447956264277, 0.04600696729855873, 0.04642192184465753, 0.04593265520449987, 0.06286542358028546, 0.050870197067364814, 0.04866644398433119, 0.05195641336081279, 0.058673444173761226, 0.04987525939941406, 0.04987525939941406, 0.04987525939941406, 0.04987525939941406, 0.04987525939941406, 0.05199584960937499, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
195,195,1250,-2498.3978264405278,"[0.04583178414904539, 0.04583178414904539, 0.04583178414904539, 0.046100218457737666, 0.04652502060033839, 0.046024118301042444, 0.06227575818141514, 0.050933147221577185, 0.04866920190115587, 0.05198043180515861, 0.057639739401591575, 0.04978572621065027, 0.04978572621065027, 0.04978572621065027, 0.04978572621065027, 0.04978572621065027, 0.05342838062959559, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
196,196,1250,-2493.995108671811,"[0.04595820610998336, 0.04595820610998336, 0.04595820610998336, 0.04623369483751133, 0.0466730102275406, 0.04615626467900039, 0.06170568148378635, 0.05104774321680408, 0.048711376596824105, 0.05196907670115716, 0.05689676750717376, 0.049751657598158895, 0.049751657598158895, 0.049751657598158895, 0.049751657598158895, 0.049751657598158895, 0.05397347842945772, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
197,197,1250,-2484.3050482853832,"[0.04528499765385113, 0.04528499765385113, 0.04528499765385113, 0.04553148893359979, 0.04592164440513562, 0.045461625260057766, 0.06410887005648036, 0.05050205700895572, 0.048422584828222835, 0.051470214817009384, 0.061025839930386794, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.05247371897977941, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
198,198,1250,-2500.0189690422244,"[0.04528499765385113, 0.04528499765385113, 0.04528499765385113, 0.04553148893359979, 0.04592164440513562, 0.045461625260057766, 0.06410887005648036, 0.05050205700895572, 0.048422584828222835, 0.051470214817009384, 0.061025839930386794, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.04984539256376379, 0.05247371897977941, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
199,199,1250,-2497.234816037201,"[0.045366961150007316, 0.045366961150007316, 0.045366961150007316, 0.04561980060524663, 0.04602692748069991, 0.045549522307193696, 0.06368789607821022, 0.05061013549210349, 0.048449395676684485, 0.051220278330618006, 0.06085223477429806, 0.04982882492682513, 0.04982882492682513, 0.04982882492682513, 0.04982882492682513, 0.04982882492682513, 0.052738801170797905, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
200,200,759,-2496.5096237108864,"[0.0422828346419251, 0.0422828346419251, 0.0422828346419251, 0.04248897962124596, 0.04281744083899983, 0.04243098487720422, 0.06331498229616361, 0.047418558085172834, 0.04566493120557021, 0.04807315546363299, 0.06321547926148374, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04985396868708421, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201,201,1250,-2496.5096237108864,"[0.0422828346419251, 0.0422828346419251, 0.0422828346419251, 0.04248897962124596, 0.04281744083899983, 0.04243098487720422, 0.06331498229616361, 0.047418558085172834, 0.04566493120557021, 0.04807315546363299, 0.06321547926148374, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04985396868708421, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,202,1250,-2495.5008339441874,"[0.04195271466685945, 0.04195271466685945, 0.04195271466685945, 0.042144744923580155, 0.04244940459256273, 0.04209045870334425, 0.0643931321587804, 0.04712561195351175, 0.0455076870415447, 0.04787058974901508, 0.06542026299126638, 0.047532730555834894, 0.047532730555834894, 0.047532730555834894, 0.047532730555834894, 0.047532730555834894, 0.049000120630451276, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
203,203,1250,-2475.868071714398,"[0.0434487390092015, 0.0434487390092015, 0.0434487390092015, 0.043697700193240735, 0.04409503144638662, 0.04362778973344637, 0.05992874694383793, 0.04837196036118403, 0.04625843071321252, 0.049162227113492496, 0.05632432357829352, 0.04743749337369988, 0.04743749337369988, 0.04743749337369988, 0.04743749337369988, 0.04743749337369988, 0.05052391554461139, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
204,204,1250,-2477.6414956498975,"[0.04283059547634389, 0.04283059547634389, 0.04283059547634389, 0.04305570901298545, 0.043414113742409124, 0.04299232183688525, 0.06183875573827061, 0.04786449058115644, 0.04595714716759231, 0.04863297197157019, 0.0600705935457534, 0.04748344454778676, 0.04748344454778676, 0.04748344454778676, 0.04748344454778676, 0.04748344454778676, 0.04978869675922126, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
205,205,1250,-2485.5150553757403,"[0.0422828346419251, 0.0422828346419251, 0.0422828346419251, 0.04248897962124596, 0.04281744083899983, 0.04243098487720422, 0.06331498229616361, 0.047418558085172834, 0.04566493120557021, 0.04807315546363299, 0.06321547926148374, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04985396868708421, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
206,206,1250,-2471.130779468481,"[0.04346588296628672, 0.04346588296628672, 0.04346588296628672, 0.04370949025641156, 0.04409911900759707, 0.04364125163257375, 0.060561813147526754, 0.04840945385538596, 0.04635234709979441, 0.04914925042323207, 0.05679505189709455, 0.047555947838043296, 0.047555947838043296, 0.047555947838043296, 0.047555947838043296, 0.047555947838043296, 0.04862864411511675, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
207,207,1250,-2491.3054537281514,"[0.0422828346419251, 0.0422828346419251, 0.0422828346419251, 0.04248897962124596, 0.04281744083899983, 0.04243098487720422, 0.06331498229616361, 0.047418558085172834, 0.04566493120557021, 0.04807315546363299, 0.06321547926148374, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04985396868708421, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
208,208,1250,-2483.4804381418226,"[0.0422828346419251, 0.0422828346419251, 0.0422828346419251, 0.04248897962124596, 0.04281744083899983, 0.04243098487720422, 0.06331498229616361, 0.047418558085172834, 0.04566493120557021, 0.04807315546363299, 0.06321547926148374, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04747936505229533, 0.04985396868708421, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
209,209,1250,-2482.8377022664854,"[0.04297459785576706, 0.04297459785576706, 0.04297459785576706, 0.04320479193545849, 0.0435746293670754, 0.04314064297396701, 0.061618483939473556, 0.04803006857869173, 0.04606155129524592, 0.048596164692941646, 0.059638213708701086, 0.047526212732623266, 0.047526212732623266, 0.047526212732623266, 0.047526212732623266, 0.047526212732623266, 0.049104405801837184, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
210,210,751,-2493.798516403514,"[0.04214267520885687, 0.04214267520885687, 0.04214267520885687, 0.04239289809498068, 0.042797341256018306, 0.04232365299551391, 0.056520872137292615, 0.046746753747948205, 0.04465119298229054, 0.047338616688028363, 0.05080064647135676, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,211,1250,-2493.798516403514,"[0.04214267520885687, 0.04214267520885687, 0.04214267520885687, 0.04239289809498068, 0.042797341256018306, 0.04232365299551391, 0.056520872137292615, 0.046746753747948205, 0.04465119298229054, 0.047338616688028363, 0.05080064647135676, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
212,212,1250,-2479.360688075012,"[0.04214267520885687, 0.04214267520885687, 0.04214267520885687, 0.04239289809498068, 0.042797341256018306, 0.04232365299551391, 0.056520872137292615, 0.046746753747948205, 0.04465119298229054, 0.047338616688028363, 0.05080064647135676, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
213,213,1250,-2479.6663857230947,"[0.04214267520885687, 0.04214267520885687, 0.04214267520885687, 0.04239289809498068, 0.042797341256018306, 0.04232365299551391, 0.056520872137292615, 0.046746753747948205, 0.04465119298229054, 0.047338616688028363, 0.05080064647135676, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
214,214,1250,-2471.296900908338,"[0.041286983615418195, 0.041286983615418195, 0.041286983615418195, 0.04151496386650089, 0.041877013703462036, 0.0414505856832435, 0.0580491260657554, 0.046024041620374594, 0.044097085223198884, 0.04685121011201892, 0.05503076012126097, 0.04534143065836998, 0.04534143065836998, 0.04534143065836998, 0.04534143065836998, 0.04534143065836998, 0.04726438219335309, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
215,215,1250,-2503.2566307856478,"[0.04099796437799705, 0.04099796437799705, 0.04099796437799705, 0.04121461801460306, 0.04156008883013911, 0.041153719995746664, 0.058961225927186875, 0.04578976301390632, 0.04395916361444665, 0.04650535912783084, 0.056849653510756784, 0.045362498651691584, 0.045362498651691584, 0.045362498651691584, 0.045362498651691584, 0.045362498651691584, 0.046927294300207346, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
216,216,1250,-2500.665466983754,"[0.04087035244459673, 0.04087035244459673, 0.04087035244459673, 0.04108375839894084, 0.04142306632933951, 0.041023576412414095, 0.05916341736576282, 0.04567795221206293, 0.04387285350653879, 0.04642830132263623, 0.057463973491529576, 0.045340723306637715, 0.045340723306637715, 0.045340723306637715, 0.045340723306637715, 0.045340723306637715, 0.04727569982106922, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
217,217,1250,-2471.0607385524104,"[0.04070801856556999, 0.04070801856556999, 0.04070801856556999, 0.04091435917520042, 0.041244404906780746, 0.04085656395573824, 0.05979082649098351, 0.045558774399012306, 0.043811123078053155, 0.04618798067868821, 0.05866360354248411, 0.045377426538513704, 0.045377426538513704, 0.045377426538513704, 0.045377426538513704, 0.045377426538513704, 0.046688448111053535, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
218,218,1250,-2497.7874148083447,"[0.04082569190097838, 0.04082569190097838, 0.04082569190097838, 0.04103778822984125, 0.04137498244817489, 0.040977969276190254, 0.05927048879004175, 0.045644401742974336, 0.0438478382737697, 0.046377607940921786, 0.05767174309181793, 0.04533453595424245, 0.04533453595424245, 0.04533453595424245, 0.04533453595424245, 0.04533453595424245, 0.04737469745939349, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,219,1250,-2494.6889882657733,"[0.04092991304312366, 0.04092991304312366, 0.04092991304312366, 0.041145176145808995, 0.041487377177592315, 0.04108445849055445, 0.05902413426327493, 0.04572659190679022, 0.04390718463917398, 0.0464922808357843, 0.05712622377834978, 0.045343924215154534, 0.045343924215154534, 0.045343924215154534, 0.045343924215154534, 0.045343924215154534, 0.04722448528480011, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,220,783,-2512.4118921578574,"[0.03939020477772625, 0.03939020477772625, 0.03939020477772625, 0.0396046872223719, 0.03994524121738209, 0.03954410855458655, 0.05578549152428286, 0.043935061714538697, 0.042123150570792606, 0.04471205981070687, 0.053244033021923785, 0.043369495269978554, 0.043369495269978554, 0.043369495269978554, 0.043369495269978554, 0.043369495269978554, 0.045218510462951916, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
221,221,1250,-2507.204589170832,"[0.03930134739387347, 0.03930134739387347, 0.03930134739387347, 0.039511412600340585, 0.039846487836865924, 0.03945238852376538, 0.05618704706333992, 0.043870829914385435, 0.0420965260150397, 0.04456428442584681, 0.053915125015365925, 0.043395285779688195, 0.043395285779688195, 0.043395285779688195, 0.043395285779688195, 0.043395285779688195, 0.044805862307597644, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
222,222,1250,-2489.703253591568,"[0.039343521896119206, 0.039343521896119206, 0.039343521896119206, 0.039555949080199444, 0.03989494594858255, 0.03949629214342792, 0.05600347175951034, 0.04391037952282171, 0.04211145051786244, 0.044595267562951735, 0.053638740762704654, 0.043385187544219855, 0.043385187544219855, 0.043385187544219855, 0.043385187544219855, 0.043385187544219855, 0.04496743407509102, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
