,generation,total_popsize,best_fitness,contributor_spops
196,196,1250,-3288.9573660548963,"[0.018350748198887674, 0.05332615046525904, 0.036156245134772724, 0.035944381266306474, 0.035944381266306474, 0.07126075087808652, 0.04202336329552398, 0.04185800292930614, 0.047038046399803315, 0.06048441124473287, 0.050472699287198, 0.04580098388798087, 0.07521277358777423, 0.053996035482273004, 0.0653517035607564, 0.04888137845899785, 0.05877552955036906, 0.059122415105665335, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
197,197,1250,-3295.775959510168,"[0.017105908995151253, 0.05081972994467113, 0.03407101091842868, 0.033998883286083685, 0.033998883286083685, 0.0721673808474672, 0.04041523132644995, 0.04036814694347651, 0.04221671836989678, 0.047101369629054084, 0.04356219643133561, 0.04172577354330388, 0.08007232664280352, 0.047007336761682464, 0.07545775560241341, 0.04667257683522013, 0.06638910012166618, 0.08684967051481188, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
198,198,1250,-3291.4156830186585,"[0.01659729868184069, 0.04940906502005101, 0.03309228496065881, 0.03303288288751683, 0.03303288288751683, 0.07051505372795583, 0.039323075540225294, 0.03928607767225219, 0.040831160798629904, 0.044923163485144586, 0.04196497051276535, 0.04041673539410825, 0.07852752783934891, 0.04502953607868634, 0.0752209368302445, 0.045413510154463016, 0.06074995055699979, 0.09195889562810158, 0.0706749913434903, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
199,199,1250,-3286.402780186542,"[0.018264775458798982, 0.05313255460531968, 0.036006755702269175, 0.03580136192212927, 0.03580136192212927, 0.07118872159854528, 0.04188508806014534, 0.041725802752762435, 0.04675813739249417, 0.059830045349585095, 0.05010741783243955, 0.04555176797186846, 0.07531239904531987, 0.05358980927092505, 0.06552318647194025, 0.04869861235711146, 0.06015780789054799, 0.06066439439566865, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
200,200,466,-3295.487659362034,"[0.01579451427851823, 0.047048404925206976, 0.03149970691365071, 0.0314475420391253, 0.0314475420391253, 0.06729050972415689, 0.03745913555394223, 0.037426765067675095, 0.0387846408416887, 0.042381788538025815, 0.03978263834897153, 0.03842054428648883, 0.07505899536624762, 0.04273726198366792, 0.07202427554353508, 0.043240284363335074, 0.05772253778463128, 0.08770676108621796, 0.06748805607769423, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201,201,1250,-3281.5211429932747,"[0.01661028517934411, 0.0488635028975169, 0.03292401646916912, 0.03279926818201004, 0.03279926818201004, 0.06757237242414549, 0.03870307154676199, 0.03861025498299396, 0.04170529068628861, 0.049778895159434094, 0.043810938068847574, 0.04094459300601991, 0.07339920661490468, 0.046955801858402174, 0.06723627057965433, 0.0448475357225002, 0.05716803250313143, 0.07247974885039916, 0.057553551848370924, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,202,1250,-3290.8190735444837,"[0.01591146100007951, 0.0473428366340328, 0.031710554708852576, 0.03165495078098829, 0.03165495078098829, 0.06761057775946538, 0.037690974679767744, 0.037653758049167804, 0.03907117207165719, 0.042806925279650826, 0.04008850356910594, 0.038700549790888106, 0.07533172146756774, 0.04327828800313692, 0.07222996574469553, 0.04351581268800298, 0.06173769147266392, 0.08890405318203082, 0.057867157099162375, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
203,203,1250,-3289.168569515045,"[0.016135168270299968, 0.04789242403043929, 0.032118249964399374, 0.03204861408837954, 0.03204861408837954, 0.06795647957051504, 0.03809022160305964, 0.03804139594506749, 0.03979531373724493, 0.04439857229704805, 0.04102785243157634, 0.039348506009254325, 0.07534073337467836, 0.04428606545558046, 0.07110010474734917, 0.04397522104088477, 0.0594554246997627, 0.0837259375194981, 0.057977005888487664, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
204,204,1250,-3301.9779462543106,"[0.01615986772863927, 0.04794114497143556, 0.03216016566170968, 0.032087059453928174, 0.032087059453928174, 0.06791401866887985, 0.03811801073132661, 0.03806676095283533, 0.03990823267446339, 0.044741367597621186, 0.04120211614210206, 0.03943856655112032, 0.07519724644117204, 0.044448035225040455, 0.07101334748703958, 0.044032199982749445, 0.061021272411681426, 0.0835782934738694, 0.055647139152362815, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
205,205,1250,-3296.561389543929,"[0.015717159781288244, 0.04682844256471379, 0.031342471285207146, 0.031296024543736395, 0.031296024543736395, 0.06715668336361685, 0.03730862192892407, 0.03727791828731756, 0.038465634125157716, 0.04159898448406059, 0.03932247187598876, 0.03815437210447128, 0.07505974662021092, 0.042445280109110486, 0.07232430227599895, 0.0430396091929026, 0.06179539191182072, 0.09271306967927019, 0.06161969608437212, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
206,206,1250,-3293.217280369603,"[0.016165607300329916, 0.04790979322069421, 0.03215604499219169, 0.032077148504405274, 0.032077148504405274, 0.06767800142828409, 0.03807599401152698, 0.038019962565976784, 0.04000130410611044, 0.04519470445309436, 0.0413839713193775, 0.039499924573309156, 0.0747721097038812, 0.044587012726339734, 0.07051527704694484, 0.04400760029712477, 0.05996322152056079, 0.08302918420909453, 0.057647894278253196, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
207,207,1250,-3297.01179908624,"[0.01572128854167715, 0.04684227385500522, 0.031351407999180014, 0.03130499013195413, 0.03130499013195413, 0.06717788976656716, 0.03731945041918244, 0.03728889869221719, 0.03847707266298279, 0.04161293189822518, 0.0393361912311535, 0.038164986719631394, 0.07508567063892095, 0.04245922099862991, 0.07247188119963795, 0.04306127632579461, 0.06142307641683578, 0.09227812145078909, 0.06208028568156618, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
208,208,1250,-3302.843182046513,"[0.015744228489449393, 0.04689718526589659, 0.03139320094306506, 0.03134487156613702, 0.03134487156613702, 0.06719568389755007, 0.03735718724860717, 0.037325318425263196, 0.03856182059515771, 0.04182472882745752, 0.03945519968414466, 0.03823733948075195, 0.07505355222268062, 0.04257910344024983, 0.07240345299689468, 0.04311451630996283, 0.0618556042856898, 0.09244385205184791, 0.06063018746496175, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
209,209,1250,-3298.011205502344,"[0.015718176234197266, 0.04683685273006501, 0.031346187226503466, 0.031300405396921915, 0.031300405396921915, 0.06719084192195236, 0.037317350645420466, 0.03728717422171178, 0.03845862457567219, 0.04154989279732717, 0.03930500022311365, 0.03815130500856755, 0.07511702643231222, 0.04243389851535041, 0.0724493230401782, 0.0430508309577477, 0.06139647438703715, 0.09224798083360611, 0.06230415421729824, 0.047619047619047616, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
210,210,417,-3304.6072996558883,"[0.015494567836318873, 0.04585110297438721, 0.03079929257030637, 0.030714987793670812, 0.030714987793670812, 0.0644811261671519, 0.03641323235030509, 0.0363527567836873, 0.03846468225078812, 0.04399483849391528, 0.03993084153506356, 0.03793334021157463, 0.07099149387643834, 0.04295726780740632, 0.06674132195487827, 0.042122389359970855, 0.0571483989645404, 0.07800960127250263, 0.054520133639786895, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,211,1250,-3285.929173766927,"[0.015242054967442926, 0.04527229695472372, 0.03035021955577246, 0.030288190492646368, 0.030288190492646368, 0.06436318252930702, 0.03601783018510566, 0.035974566453949225, 0.03753958790563193, 0.04164870163888879, 0.038641445627692644, 0.03714004426350389, 0.07146139398128001, 0.04166336196825174, 0.06811914590674584, 0.04160068086157258, 0.05806573614135237, 0.08311176307826582, 0.0568479706315843, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
212,212,1250,-3281.3775088210464,"[0.015317017370260184, 0.045480268060643064, 0.030496436141112887, 0.030431240524005376, 0.030431240524005376, 0.06456404132693755, 0.03617248910466072, 0.036127533293089306, 0.03777798108510848, 0.04211567302590706, 0.038945528006985516, 0.03735368330191133, 0.0716063267707273, 0.04194390488871366, 0.06799187393513556, 0.04178368249061356, 0.05739385349251625, 0.08328781356504715, 0.05441577672898334, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
213,213,1250,-3281.3916295825006,"[0.015301217032084553, 0.04543428571141843, 0.030464908410321408, 0.030400137051274794, 0.030400137051274794, 0.06451058040562785, 0.036137484483471205, 0.036092678592210437, 0.03773090930922535, 0.042035303153816615, 0.03888827355876074, 0.037310552916536004, 0.07155654554188393, 0.04189080612635405, 0.06799748403474717, 0.041743420225267155, 0.057527387039883665, 0.08318353644894305, 0.05503071654326247, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
214,214,1250,-3279.4462845318135,"[0.015327437851330792, 0.045483066135869755, 0.030507361670440238, 0.030439288552546927, 0.030439288552546927, 0.06447388470759208, 0.03616731796656627, 0.03611966363384186, 0.037835903463611445, 0.04234038951872596, 0.03904175641269644, 0.03739837296166289, 0.07142428003111347, 0.04205794142865338, 0.06777107928856194, 0.041788468811717355, 0.057573800359034415, 0.08200935865768988, 0.05543770363216165, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
215,215,1250,-3276.954699460615,"[0.015271602516751272, 0.04534602125287299, 0.030405030107046947, 0.030340884625557063, 0.030340884625557063, 0.06440178868433118, 0.03606989451817363, 0.03602515804718431, 0.037643941770861875, 0.04189400095802427, 0.03878315230842524, 0.037230661069069484, 0.07144819100911844, 0.04179570602798567, 0.06795992718626562, 0.041663789647148335, 0.057497404908316035, 0.08263799837159602, 0.05682102479913078, 0.0455138466574929, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
216,216,1250,-3275.045981664514,"[0.015277538587468015, 0.04535797243193922, 0.03041498900511508, 0.030350166674840764, 0.030350166674840764, 0.06439712369155198, 0.03607749701254235, 0.036032207725471166, 0.037667249081287595, 0.04195934530956039, 0.038817073582278316, 0.03725021124497334, 0.07142459101278233, 0.04183370867577321, 0.0679031648211768, 0.04167420036877342, 0.05751693486462673, 0.08248641854064732, 0.056816153729241134, 0.04548419605601918, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
217,217,1250,-3273.6230762641344,"[0.015268768167992811, 0.045337138751653974, 0.03039915609256422, 0.03033502100407033, 0.03033502100407033, 0.06438911673172287, 0.03606293327104672, 0.036018165003303036, 0.0376362790050816, 0.04188425451929734, 0.03877460180149258, 0.03722339609997656, 0.07143398867745573, 0.04178932530433646, 0.06794397085636875, 0.04165540908602889, 0.05748870508023772, 0.08258295570476872, 0.057027092550134696, 0.045505610379305755, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
218,218,1250,-3272.6107161741593,"[0.015246440365032692, 0.04528916027243905, 0.03036068591984181, 0.03029876218577118, 0.03029876218577118, 0.06439127057528339, 0.03603096072003696, 0.03598800603202518, 0.037552946552212904, 0.04166363645197895, 0.03865699092441235, 0.03715232842677208, 0.07149669985213203, 0.041664814272834694, 0.0680800582154325, 0.041611434863465135, 0.057458118758698544, 0.0832203132620488, 0.05710216510099987, 0.04552735415371982, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,219,1250,-3274.4018760883714,"[0.015245104019802216, 0.04528339409256889, 0.030357339343692856, 0.030295279152021314, 0.030295279152021314, 0.06437835404893423, 0.03602610097327396, 0.035982978683187825, 0.037550659768179805, 0.04166790020878503, 0.03865574216544621, 0.03714972315198992, 0.07147804197959014, 0.04166456410073063, 0.06807144001866339, 0.04160679339059252, 0.057466220239534245, 0.08307854921423236, 0.05729123015689387, 0.04554621523076838, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,220,591,-3267.3067495951,"[0.014579057024674298, 0.04330894474152106, 0.02903238713075756, 0.028973462965650967, 0.028973462965650967, 0.06158542147589413, 0.03445646179460174, 0.03441559972839296, 0.03590485301810172, 0.039816820127071176, 0.03695560770263624, 0.03552356338561905, 0.06838930721174152, 0.03983167808385829, 0.06514063675556138, 0.039792484274115546, 0.05496408778588974, 0.07964809089923244, 0.054706202981015244, 0.043567087339318314, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
221,221,1250,-3267.479777566103,"[0.014576840601716046, 0.04330326114144979, 0.02902823356166577, 0.02896944510161053, 0.02896944510161053, 0.06158154182598951, 0.034452358609972686, 0.034411589420573555, 0.03589739623055459, 0.03980029448575533, 0.03694569832747546, 0.03551701056690767, 0.06838852445570608, 0.0398219275414268, 0.06514601908996351, 0.03978730573749186, 0.05496194339729445, 0.07965237397646635, 0.05478532554708062, 0.04356868267059326, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
222,222,1250,-3267.5562508020816,"[0.01423965530084614, 0.0423421581758069, 0.028369205888092938, 0.02831700645491532, 0.02831700645491532, 0.06038817021925452, 0.03370414188936237, 0.03366819205474193, 0.03498986062157292, 0.03846373023324355, 0.035925261229121756, 0.03465036001363109, 0.06721095301426971, 0.0387372262499068, 0.06428861009146003, 0.03890743585940942, 0.055023946625962473, 0.08138170400182228, 0.05432815116283031, 0.044580854491720084, 0.05520984822798371, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
223,223,1250,-3276.517252805701,"[0.01308059485226378, 0.03900020213073182, 0.026091890792211997, 0.02605756259173586, 0.02605756259173586, 0.056073167435952934, 0.031087060110256148, 0.031064005786412628, 0.0319389202731578, 0.034243670284930215, 0.032565163911673356, 0.03171115935438585, 0.06279239241405235, 0.03513742983602154, 0.06086161607383203, 0.03585082656262362, 0.0562850816725326, 0.0878682464624838, 0.049666409141811654, 0.05039495628351816, 0.09521555969854557, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
224,224,1250,-3273.1633732927708,"[0.013747067755515572, 0.04091733603088568, 0.027399935670044992, 0.027354779818815414, 0.027354779818815414, 0.058529607017320434, 0.0325866385765165, 0.03255573495541629, 0.033700987585874774, 0.03671289300347823, 0.03451390526853797, 0.03340574455601582, 0.06529008613684459, 0.037222697128509855, 0.062775227618587, 0.03760449472941191, 0.05564131210373062, 0.0841285244704797, 0.05208946422856967, 0.047232454663839116, 0.07227980712366001, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
225,225,1250,-3274.5264415932206,"[0.01377719925668242, 0.041003653992938816, 0.027458920814802844, 0.02741325802147469, 0.02741325802147469, 0.05863957707824676, 0.03265415041758635, 0.032622859657600936, 0.033780567551450646, 0.03682486513615124, 0.03460182303361683, 0.0334823520777031, 0.06540116671247292, 0.037319073663893323, 0.06283437965385924, 0.03768180700599699, 0.055459175112113304, 0.0835784540738849, 0.05225820604465912, 0.04675219055186209, 0.07208654038239834, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
226,226,1250,-3275.4000651651704,"[0.013935271490081032, 0.04146219783308905, 0.027770396793534838, 0.027722622038901634, 0.027722622038901634, 0.059242787048309375, 0.033014231192818023, 0.03298144691937652, 0.03419223891787024, 0.037375714196165616, 0.03505058543176706, 0.033880611334059195, 0.06602935525143719, 0.03780056975095379, 0.06334840256974242, 0.03810193685380051, 0.055282846024924545, 0.08284692659437828, 0.05305488651225625, 0.04596797183889041, 0.06625985762961192, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
227,227,1250,-3282.790140708965,"[0.01375158901270799, 0.040932624719016306, 0.027409500541388132, 0.027364571424370803, 0.027364571424370803, 0.0585594753807344, 0.03259958088227082, 0.03256884476926561, 0.03370844774572554, 0.036705577246437436, 0.03451746122699446, 0.033414660575036934, 0.06533003551940378, 0.037229972757115704, 0.06279965126603237, 0.037617104299391406, 0.05545410909999035, 0.08378910416340812, 0.052327953260842885, 0.04681667493684547, 0.07278196800952022, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
228,228,1250,-3279.7389318194223,"[0.013769861696336455, 0.04098406046913096, 0.02744498425366307, 0.027399635473043485, 0.027399635473043485, 0.05862114654097374, 0.032639455693811, 0.0326083970857146, 0.03375829975664439, 0.036782207813643095, 0.034574199869683866, 0.033462039137844804, 0.06538868217913438, 0.037291229513116156, 0.06282307469504882, 0.037663127310055486, 0.05538745756217914, 0.08348617721419846, 0.052340196522281265, 0.046605333136812185, 0.0726142768645107, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
229,229,1250,-3279.7740204890924,"[0.01386819693546544, 0.04126889780477615, 0.027638627054430244, 0.027591907264890605, 0.027591907264890605, 0.058993906332222304, 0.03286294002412693, 0.032830911811543184, 0.0340152781609462, 0.0371295491639238, 0.034855267145612656, 0.0337102971290327, 0.065775121119687, 0.037592022815585754, 0.06314360855445555, 0.03792456257210594, 0.05531799147906724, 0.08311667812981383, 0.052800762523183886, 0.04621120110265353, 0.06880384387245597, 0.043478260869565216, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
230,230,569,-3275.9896869102063,"[0.013226034436318576, 0.03936257972571764, 0.02636020313368101, 0.026316272431905735, 0.026316272431905735, 0.056289535228939196, 0.031346937861580666, 0.0313168336071498, 0.03243061369598894, 0.03535938363049939, 0.03322068331930402, 0.03214374517103814, 0.06277742977236252, 0.03583061096244664, 0.060295242962866064, 0.036172825224780276, 0.053051050195592114, 0.07985831457099025, 0.05028421997830815, 0.04452823346876733, 0.06851297818985777, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
231,231,1250,-3277.1704723473513,"[0.013228862807165311, 0.039371085550416914, 0.02636587472630942, 0.026321941027963876, 0.026321941027963876, 0.05630191109534323, 0.03135372191824871, 0.03132361973620162, 0.032437515201254, 0.03536662380293458, 0.03322771498344699, 0.032150597928218796, 0.06279141737942208, 0.03583817872091813, 0.06031017294720577, 0.036180745256867555, 0.053050953291680705, 0.07987118924241386, 0.050315145575203765, 0.044523283399703975, 0.06834750438111686, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
